DBA,BORO,ZIPCODE,Latitude,Longitude
O'HANLON'S BAR,Manhattan,10003,40.73153659,-73.98299468
BITES OF XIAN,Manhattan,10001,40.7481349,-73.98897428
ST KILDA COFFEE,Manhattan,10036,40.75893835,-73.98984241
GATSBY'S LANDING,Manhattan,10036,40.75645368,-73.98395204
TACOMBI BLEECKER,Manhattan,10014,40.73109865,-74.00291538
CAFE CHRYSTIE,Manhattan,10009,40.72494883,-73.98095796
WASHINGTON SQUARE DINER,Manhattan,10012,40.73154059,-74.00065308
K.MINAMOTO,Manhattan,10048,40.71002379,-74.01146306
TOM AND JERRY BAR,Manhattan,10012,40.72475259,-73.99331113
CAFE HESTIA,Manhattan,10018,40.7532676,-73.98895177
CHICK-FIL-A,Manhattan,10010,40.74243161,-73.99313252
D.J. REYNOLDS,Manhattan,10019,40.76732571,-73.98431042
VALHALLA,Manhattan,10019,40.76589331,-73.98720241
THE ROXY HOTEL,Manhattan,10013,40.71877184,-74.00466447
STONE BRIDGE PIZZA & SALAD,Manhattan,10017,40.7524458,-73.98053499
PLAYA BOWLS FIT/ ROSA'S PIZZA,Manhattan,10001,40.74651586,-73.99387194
TRIBECA PLATE,Manhattan,10013,40.71591156,-74.00863593
MANHATTAN DINER,Manhattan,10025,40.79376368,-73.97241853
MCDONALD'S,Manhattan,10002,40.71859293,-73.98831902
SERAFINA,Manhattan,10014,40.7395963,-74.00635837
HAAGEN - DAZS,Manhattan,10023,40.7788066,-73.98146244
CASA ADELA RESTAURANT,Manhattan,10009,40.72276105,-73.97980412
QUIQUE CRUDO,Manhattan,10014,40.72921023,-74.00359361
UNCLE TED'S,Manhattan,10003,40.73140047,-73.99436765
SABOR A MEXICO TAQUERIA,Manhattan,10009,40.7285999,-73.98453606
SUSHI HEIGHTS,Manhattan,10033,40.8517053,-73.92825149
DIG INN,Manhattan,10010,40.74108356,-73.98851714
THE LITTLE SHOP,Manhattan,10038,40.70817987,-74.00084041
DOUBLES CLUB,Manhattan,10022,40.76453215,-73.97280973
& SON STEAKEASY,Manhattan,10011,40.73395323,-73.99858554
EAST SIDE BAGEL CAFE,Manhattan,10075,40.77174999,-73.95310504
1 EAST 66TH STREET KITCHEN,Manhattan,10065,40.76854691,-73.96958058
PRET A MANGER,Manhattan,10001,40.74871132,-73.98922682
NAKS,Manhattan,10003,40.73019171,-73.98340996
ROASTING PLANT,Manhattan,10002,40.71774774,-73.99043311
GOMI-WINE-FOOD-FRIENDS,Manhattan,10009,40.72886844,-73.98146556
CHIPILO ITALIAN SANDWICH SHOP,Manhattan,10013,40.71505278,-73.99963206
ROOM 151,Manhattan,10040,40.8632371,-73.9257878
DEACON BRODIE'S,Manhattan,10036,40.76055776,-73.98977358
TY'S,Manhattan,10014,40.73319281,-74.00547734
YONAH SHIMMELS KNISHES,Manhattan,10002,40.72334703,-73.9900571
UNCLE VINNY'S PIZZERIA,Manhattan,10065,40.76180846,-73.96033892
NATIVE NOODLES,Manhattan,10032,40.83821242,-73.93810336
LEVAIN BAKERY,Manhattan,10023,40.77965723,-73.98002872
PASTELES CAPY,Manhattan,10029,40.79729949,-73.93852078
ST. JAMES THEATRE,Manhattan,10036,40.75800767,-73.98764069
PRONTO PIZZA,Manhattan,10006,40.70993038,-74.01223494
MOFONGO DEL VALLE/PIZZA DEL VALLE,Manhattan,10031,40.8202477,-73.95494949
7TH STREET BURGER,Manhattan,10016,40.74100855,-73.98156683
COOCOOCACHOO,Manhattan,10003,40.73017628,-73.99390231
FACTORY TAMAL,Manhattan,10003,40.72671766,-73.99066273
DUNKIN,Manhattan,10037,40.81499303,-73.9402168
TEXAS STAR COFFEE SHOP,Manhattan,10031,40.8254221,-73.94375563
BAGEL STREET,Manhattan,10016,40.74436017,-73.98330176
BRASSERIE COGNAC,Manhattan,10017,40.75522471,-73.97296875
TENG DRAGON,Manhattan,10035,40.7961559,-73.93528215
THE BAR ROOM,Manhattan,10022,40.76317512,-73.96847119
KOSSAR'S - MISS WONTON DUMPLING,Manhattan,10021,40.76898852,-73.95251853
OAK BERRY,Manhattan,10012,40.72204639,-73.99649336
JOE COFFEE COMPANY,Manhattan,10018,40.75316273,-73.98410804
PARTEA,Manhattan,10003,40.73300276,-73.98653039
DARK MATTER COFFEE - ADIOS AMIGOS,Manhattan,10003,40.72482937,-73.99217827
RESIDENCE INN WORLD TRADE CENTER,Manhattan,10038,40.70966161,-74.01009234
LE MOULIN A CAFE,Manhattan,10075,40.76969906,-73.95167683
SALSWEE,Manhattan,10010,40.74120994,-73.98983069
GENESIS,Manhattan,10014,40.74181945,-74.0079753
MCDONALD'S,Manhattan,10022,40.76077584,-73.96715477
MEME,Manhattan,10036,40.76077767,-73.99464311
HARD TO EXPLAIN,Manhattan,10003,40.72917642,-73.98543433
SMØR BAKERY,Manhattan,10009,40.72950536,-73.9823241
LE PAIN QUOTIDIEN,Manhattan,10000,40.77356589,-73.9762143
FILLMORE DELICATESSEN,Manhattan,10128,40.78354312,-73.95054372
EXQUISITE VIBEZ LLC,Manhattan,10030,40.81561225,-73.94348216
BUTTERDOSE,Manhattan,10003,40.73220406,-73.98677592
PANERA BREAD,Manhattan,10028,40.77902663,-73.95384371
"DUNKIN, BASKIN ROBBINS",Manhattan,10032,40.83099819,-73.94131896
VINATERIA,Manhattan,10026,40.80654275,-73.95382455
INDUSTRY,Manhattan,10019,40.76433427,-73.98706914
SARABETH'S,Manhattan,10024,40.78400449,-73.97768024
MOMOYA,Manhattan,10024,40.78409231,-73.97761883
WING GONG RESTAURANT,Manhattan,10029,40.79113228,-73.9389707
FAIRFAX,Manhattan,10014,40.73434296,-74.00300934
GEMINA COFFEE SHOP,Manhattan,10009,40.73086387,-73.98138202
VILLAGE TAVERNA GREEK GRILL,Manhattan,10003,40.73342879,-73.99319479
ORIENTAL CHINESE FOOD TAKEOUT,Manhattan,10032,40.8338957,-73.94498434
DAISY DUKES HONKY TONK,Manhattan,10004,40.70453432,-74.01067945
BREAKFAST BY SALT'S CURE,Manhattan,10014,40.73102174,-74.00457152
LUCILLE'S COFFEE AND COCKTAILS,Manhattan,10039,40.82615515,-73.93879392
TAVERN ON READE,Manhattan,10007,40.71490163,-74.00641372
TAQUERIA Y PALETERIA,Manhattan,10040,40.85588319,-73.92891212
LB,Manhattan,10014,40.73014066,-74.00479516
"USE LI F&B MANAGEMENT, LLC",Manhattan,10011,40.74249461,-74.00877652
TOKUGAWA,Manhattan,10075,40.77599679,-73.96236681
MOMOFUKU MILK BAR UWS,Manhattan,10024,40.78729135,-73.97156898
THE BLARNEY STONE PUB & RESTAURANT,Manhattan,10001,40.74997157,-73.99506265
GOOGLE NYC SJT FL 9 CAFE,Manhattan,10014,40.72815041,-74.00952148
DULCE VIDA KITCHEN,Manhattan,10028,40.77571872,-73.95267257
MINUS CELSIUS ICE CREAM,Manhattan,10002,40.71751179,-73.9917246
TAQ,Manhattan,10007,40.71525267,-74.0103926
MAMAN,Manhattan,10013,40.71893369,-74.00652234
CITY COFFEE BAR,Manhattan,10025,40.7983614,-73.96351351
FELLINI COFFEE CHELSEA,Manhattan,10011,40.74443549,-73.99911583
LA MELA RESTAURANT,Manhattan,10013,40.71991098,-73.99707789
YAKITORI NO NO NO,Manhattan,10016,40.74533201,-73.98473426
PARISI BAKERY,Manhattan,10012,40.72124489,-73.99559871
ZIBETTO ESPRESSO BAR,Manhattan,10019,40.76384972,-73.97754624
SIGIRI NY,Manhattan,10003,40.72611612,-73.98636944
ELIO'S,Manhattan,10028,40.77670406,-73.95260688
STARBUCKS,Manhattan,10004,40.70411137,-74.01318603
TAJIN RESTAURANT,Manhattan,10006,40.70771794,-74.0136845
HAO NOODLE,Manhattan,10014,40.74056803,-74.00444948
VENCHI,Manhattan,10023,40.77538644,-73.98028636
SOFITEL NEW YORK,Manhattan,10036,40.75541303,-73.98142927
CHEEZY MELTZ,Manhattan,10040,40.86494593,-73.92832754
LE CAFE,Manhattan,10022,40.76277293,-73.97354686
LOCANDA VERDE,Manhattan,10001,40.75493694,-74.00066775
POPEYES,Manhattan,10003,40.7353528,-73.99208682
SANTIAGO'S BEER GARDEN,Manhattan,10035,40.79833159,-73.9337125
JERUSALEM CAFE,Manhattan,10018,40.74992666,-73.98409438
ROOFTOP ROYALTON PARK AVENUE,Manhattan,10016,40.74379755,-73.98373857
ROCCO'S STEAKHOUSE,Manhattan,10016,40.74375118,-73.98588945
MCDONALD'S,Manhattan,10036,40.75779334,-73.98559409
KOSSAR'S,Manhattan,10001,40.75303476,-74.00397028
DEUX AMIS,Manhattan,10022,40.75484698,-73.9665441
535 MADISON CAFE,Manhattan,10022,40.76034654,-73.97345398
BROWN BAG SANDWICH CO,Manhattan,10012,40.72906755,-73.99911242
TONY'S DI NAPOLI,Manhattan,10065,40.76438166,-73.96449967
HAPPY GARDEN PALACE,Manhattan,10002,40.71359522,-73.99562808
ONE STAR,Manhattan,10011,40.74413888,-73.99367006
MAGGIE'S PLACE,Manhattan,10017,40.75615888,-73.97738641
LONGACRE THEATRE,Manhattan,10036,40.76035143,-73.98542748
CARAVAN UYGHUR CUISINE,Manhattan,10004,40.70515746,-74.00983918
LA CANTINA HEIGHTS,Manhattan,10040,40.85687348,-73.93253328
DUNKIN,Manhattan,10029,40.78688225,-73.94204412
GRAMERCY BAGEL,Manhattan,10010,40.73710591,-73.98441139
LOLLO,Manhattan,10009,40.72235811,-73.98317742
PLNT BURGER,Manhattan,10001,40.74407265,-73.98896773
LUCKY JACK'S,Manhattan,10002,40.71974035,-73.9894119
ONE FIFTH,Manhattan,10003,40.73190559,-73.99658665
NOMAD,Manhattan,10013,40.72635836,-74.00501497
99 CENT DELICIOUS PIZZA,Manhattan,10123,40.75161536,-73.99017197
STARBUCKS,Manhattan,10065,40.76739812,-73.96441863
BECKETT'S,Manhattan,10004,40.7040156,-74.01019968
LOI ESTIATORIO,Manhattan,10019,40.76543624,-73.97778757
WINE 30,Manhattan,10016,40.74503552,-73.98429404
SANUKI UDON,Manhattan,10012,40.72910041,-73.99564149
SWEETGREEN,Manhattan,10023,40.78027761,-73.98040045
BUTLER,Manhattan,10013,40.72049015,-73.99866159
CHA AN BONBON,Manhattan,10003,40.72956649,-73.98816555
CHOTE NAWAB,Manhattan,10016,40.74254027,-73.98251551
QAHWAH HOUSE,Manhattan,10025,40.80511424,-73.96601665
SIMPLY JUICING,Manhattan,10035,40.80229834,-73.94525257
STARBUCKS,Manhattan,10017,40.75638411,-73.9782057
LATITUDE 39 @ LOBBY OF HOLIDAY INN,Manhattan,10018,40.75554598,-73.99173069
VAN LEEUWEN ICE CREAM,Manhattan,10012,40.72647375,-73.99901144
CHIPOTLE MEXICAN GRILL,Manhattan,10038,40.70685943,-74.00699004
CHIPOTLE MEXICAN GRILL,Manhattan,10029,40.79833553,-73.94093612
"TREADWELL PARK , BLACK HOUND",Manhattan,10280,40.71022631,-74.01633256
TAKAHACHI TRIBECA,Manhattan,10013,40.71642488,-74.00801553
SCALINI FEDELI,Manhattan,10013,40.71727567,-74.00914475
YAMA JAPANESE RESTAURANT,Manhattan,10003,40.73600018,-73.98772056
LA LANTERNA DI VITTORIO,Manhattan,10012,40.73062658,-73.99996392
BULL MCCABES,Manhattan,10003,40.72888856,-73.98834968
SUBWAY,Manhattan,10032,40.84225404,-73.94068735
LE PAIN QUOTIDIEN,Manhattan,10028,40.77980281,-73.95956267
MANNA ONE BAKERY,Manhattan,10038,40.71262362,-73.99706739
TWO WHEELS,Manhattan,10024,40.78411976,-73.97762243
Gong Cha,Manhattan,10017,40.7523375,-73.97418265
COMIC STRIP LIVE,Manhattan,10028,40.77488756,-73.95390436
THE DOLLY LLAMA,Manhattan,10003,40.72781498,-73.98513516
SOLAS,Manhattan,10003,40.72959669,-73.9882377
LIFESTYLE 1104 JUICES,Manhattan,10001,40.75428912,-73.99635089
BONSAII CAFE,Manhattan,10022,40.75980785,-73.97050145
SAM WOO JUNG,Manhattan,10001,40.74900233,-73.98991972
APOLLO THEATRE CONCESSIONS,Manhattan,10027,40.8097718,-73.95020987
CHIP CITY,Manhattan,10128,40.7869427,-73.95435099
AUDREY BAKERY & CAFE,Manhattan,10013,40.7166749,-73.99740991
ESTIATORIO MILOS,Manhattan,10019,40.76350696,-73.9792755
YUBU,Manhattan,10003,40.72714539,-73.98618522
ST DYMPHNAS,Manhattan,10009,40.72630512,-73.98336042
INATESSO PIZZA BAR CASANO,Manhattan,10006,40.70695185,-74.01594582
SUSHI SEN-NIN,Manhattan,10016,40.74697591,-73.98319283
STAFILI WINE CAFE,Manhattan,10013,40.71926308,-74.00629149
Bar B,Manhattan,10011,40.73947021,-73.99902207
PAD THAI NOODLE LOUNGE,Manhattan,10011,40.74082337,-74.00172495
PANDA HARLEM,Manhattan,10027,40.82008721,-73.95879021
TINY TAPAS & BITES,Manhattan,10034,40.868953,-73.9158311
MILK BAR NOLITA,Manhattan,10012,40.72334734,-73.99475797
GOOD TASTE 360 INC,Manhattan,10029,40.7963953,-73.93636904
TU SABOR LATINO,Manhattan,10032,40.83731443,-73.94250596
BLUESTONE LANE,Manhattan,10017,40.75337598,-73.97887081
Lilly's Shakes + Crepes,Manhattan,10036,40.76326157,-73.99283435
PRET A MANGER,Manhattan,10016,40.74980581,-73.98354581
FESTIVAL,Manhattan,10065,40.76165308,-73.96358423
OSTERIA NANDO,Manhattan,10028,40.77558179,-73.95342367
BLOOM'S TAVERN,Manhattan,10022,40.76071254,-73.96657724
IPPUDO,Manhattan,10003,40.73094732,-73.99043482
SAVORY,Manhattan,10018,40.75191646,-73.98307247
O CUISINE,Manhattan,10029,40.78749886,-73.95184803
CHICK-FIL-A,Manhattan,10027,40.8092168,-73.94893873
CHA-AN TEAHOUSE,Manhattan,10003,40.72960767,-73.98825935
GRACE'S,Manhattan,10011,40.73916279,-74.00116918
LA FLOR DE BROADWAY REST,Manhattan,10031,40.82182274,-73.95382114
GOPCHANG STORY NY,Manhattan,10001,40.74691312,-73.98567945
MOGE TEE,Manhattan,10010,40.73628982,-73.97883294
BLANK STREET,Manhattan,10014,40.73781778,-74.0045359
BLUE RIBBON SUSHI BAR & GRILL,Manhattan,10038,40.7080204,-74.00793877
SOLEDAD,Manhattan,10128,40.78322902,-73.94783572
PATSYS PIZZERIA,Manhattan,10023,40.77822383,-73.97663147
SAN MATTEO GELATO LLC,Manhattan,10128,40.78014767,-73.95010212
DA BAO BAKERY,Manhattan,10002,40.71375982,-73.99379561
10TH AVENUE COOKSHOP,Manhattan,10011,40.74564579,-74.00563716
GREEN GENERATION NYC INC,Manhattan,10025,40.79244094,-73.97337613
GRANDMA'S HOME,Manhattan,10010,40.7416026,-73.99182264
CAVA,Manhattan,10012,40.72202992,-73.99650418
CIBO E VINO,Manhattan,10024,40.79010554,-73.97507801
ANITA GELATO,Manhattan,10028,40.77474763,-73.95403082
WINE ESCAPE,Manhattan,10036,40.75994312,-73.99218496
SKY PAVILION,Manhattan,10036,40.7576182,-73.99070169
VINES PIZZA,Manhattan,10019,40.7649931,-73.98785599
RUBIROSA PIZZA & RISTORANTE,Manhattan,10012,40.72267767,-73.99598825
Le Basque,Manhattan,10003,40.73578367,-73.99129653
IRVING FARM NEW YORK,Manhattan,10012,40.72972904,-73.99872274
IVAN RAMEN,Manhattan,10002,40.72056869,-73.98431065
"Rochelle's, 205 CLUB",Manhattan,10002,40.72247435,-73.99195487
ARTBEAN COFFEE ROASTERS,Manhattan,10013,40.71462183,-73.99811341
MANNY JANETH CAFE,Manhattan,10002,40.71605155,-73.99145423
SWEETGREEN,Manhattan,10013,40.72585318,-74.00767753
ALL'ANTICO VINAIO,Manhattan,10036,40.75963261,-73.98805189
STOUT NYC,Manhattan,10038,40.70816597,-74.00646357
CAFFE BUON GUSTO,Manhattan,10075,40.77256683,-73.9573503
SUBWAY,Manhattan,10033,40.85188589,-73.9318371
THE DAKOTA BAR,Manhattan,10023,40.7771015,-73.97805085
CREPERIE,Manhattan,10002,40.7203084,-73.98824656
RAO'S BAR & GRILL,Manhattan,10029,40.79392121,-73.93446812
MCDONALD'S,Manhattan,10033,40.85007394,-73.93585843
DUNKIN,Manhattan,10029,40.79404395,-73.94919238
FELICE ON HUDSON,Manhattan,10014,40.73780126,-74.00565815
BEA,Manhattan,10036,40.75919656,-73.9923511
LA MERCERIE,Manhattan,10013,40.72018548,-74.00194808
COEXIST GAMEHOUSE,Manhattan,10018,40.75509315,-73.99253926
THE JOYCE THEATER,Manhattan,10011,40.74275021,-74.00034644
STARBUCKS,Manhattan,10017,40.75042221,-73.97680007
DESI DELI PUNJABI DHABA,Manhattan,10019,40.76443353,-73.9919534
ALTESI DOWNTOWN RISTORANTE,Manhattan,10012,40.72518092,-74.00326869
VERACE,Manhattan,10002,40.72090428,-73.99108924
MADMAN ESPRESSO,Manhattan,10017,40.75244734,-73.97440278
CLUB USAGI,Manhattan,10017,40.75394171,-73.9682915
PRIME CATCH 46,Manhattan,10036,40.75789186,-73.98347884
VALERIE,Manhattan,10036,40.75604151,-73.98097791
SUSHI GINZA,Manhattan,10022,40.75907262,-73.9623728
CORPORATE CHEF CAFE & CATERING,Manhattan,10019,40.76295464,-73.97607732
JO,Manhattan,10016,40.74658292,-73.98015055
TERROIR TRIBECA,Manhattan,10013,40.71876601,-74.0100324
SUBWAY,Manhattan,10037,40.81643621,-73.93916417
JUST SALAD,Manhattan,10279,40.71225833,-74.00789239
Call Me Pasta!,Manhattan,10038,40.70747709,-74.0052516
MOKJA,Manhattan,10025,40.79762707,-73.96776497
BAR 9,Manhattan,10019,40.76567374,-73.98736129
LENWICH,Manhattan,10007,40.71307346,-74.00885199
SWEETGREEN,Manhattan,10003,40.73826219,-73.99126012
VENCHI,Manhattan,10019,40.76721004,-73.98169673
VIVI BUBBLE TEA,Manhattan,10011,40.73635203,-73.9944827
CHIPOTLE MEXICAN GRILL,Manhattan,10011,40.74190756,-74.00096353
OMAKASE BY KARAMI,Manhattan,10019,40.76365106,-73.98937601
ANGAAR,Manhattan,10023,40.77827079,-73.97814796
RED STAR CHINESE FOOD,Manhattan,10029,40.79900883,-73.94257168
VOCO AN IHG HOTEL,Manhattan,10018,40.75400356,-73.99375575
JOHN JAY DINING HALL,Manhattan,10027,40.80566755,-73.96238248
THE RED GRILL MEXICAN RESTAURANT,Manhattan,10128,40.77927237,-73.95073467
2 BROS PIZZA,Manhattan,10010,40.744276,-73.99181149
CHIPOTLE MEXICAN GRILL,Manhattan,10019,40.76315932,-73.98545213
HANDROLL BAR ROLLING,Manhattan,10001,40.74764637,-73.98933165
AUTOMATIC SLIM'S,Manhattan,10014,40.73629971,-74.00829218
KRUNCHY CUERITOS,Manhattan,10040,40.86109917,-73.92611556
LITTLE MYANMAR,Manhattan,10009,40.72283875,-73.98534552
GREGORY'S COFFEE,Manhattan,10004,40.70431465,-74.01158109
KYURAMEN & TBAAR,Manhattan,10036,40.76009104,-73.98862937
FOREIGNER,Manhattan,10010,40.74106742,-73.99245784
SEN SAKANA,Manhattan,10036,40.75522907,-73.9810395
PLUE,Manhattan,10029,40.78873269,-73.94882449
EL KALLEJON BOTANAS,Manhattan,10035,40.79843061,-73.93905066
MIMIS RESTAURANT & BAR,Manhattan,10022,40.7562169,-73.96752881
MANHATTANVILLE MARKET,Manhattan,10027,40.81662566,-73.9576182
AMC THEATRES,Manhattan,10003,40.73859694,-73.98991048
TERRA THAI,Manhattan,10009,40.72518524,-73.98331741
Jet's Pizza,Manhattan,10065,40.76207568,-73.96327717
LIPS RESTAURANT,Manhattan,10022,40.75926076,-73.96726742
INWOOD PIZZA,Manhattan,10034,40.8649009,-73.92238019
ANITA GELATO,Manhattan,10036,40.75813373,-73.98591166
TM 925 LLC,Manhattan,10001,40.75214519,-73.99128717
FASSST CAFE (SECOND STAGE THEATRE),Manhattan,10036,40.75812316,-73.98979922
MACARON PARLOUR,Manhattan,10002,40.71564797,-73.99012319
MAMAN,Manhattan,10023,40.77399776,-73.98128687
Uptown Veg II Express,Manhattan,10027,40.80937934,-73.94432194
POPUP BAGELS,Manhattan,10012,40.72780222,-74.00020565
BLACK IRON BURGER,Manhattan,10018,40.75406917,-73.99010303
TONCHIN NEW YORK,Manhattan,10018,40.75003374,-73.98435421
BRICKLANE CURRY HOUSE,Manhattan,10003,40.72653088,-73.98917991
MULBERRY STREET BAR,Manhattan,10013,40.72031994,-73.99689389
PLAYA BOWLS,Manhattan,10038,40.70822918,-74.00469619
PARIS BAGUETTE,Manhattan,10028,40.77915368,-73.95584398
BONCHON,Manhattan,10018,40.75374522,-73.98933067
AOC EAST,Manhattan,10028,40.774675,-73.95096554
MCDONALD'S,Manhattan,10003,40.73689798,-73.99050252
ULIVO,Manhattan,10001,40.74481086,-73.98764315
HOUSEMAN RESTAURANT,Manhattan,10013,40.72571583,-74.00914952
LYRIC THEATRE,Manhattan,10036,40.75698107,-73.98713554
WO HOP 17,Manhattan,10013,40.71424306,-73.99876633
DOMINIQUE ANSEL BAKERY,Manhattan,10012,40.72506565,-74.00299449
ED'S ELBOW ROOM,Manhattan,10075,40.77243421,-73.95506861
OSTERIA DELBIANCO,Manhattan,10017,40.75747896,-73.97666405
VENHUE,Manhattan,10009,40.72220717,-73.98328929
SELINA'S KITCHEN,Manhattan,10016,40.74288059,-73.98229167
SOLID STATE COFFEE,Manhattan,10023,40.7768328,-73.97957463
DIG INN,Manhattan,10022,40.76120725,-73.96891252
THINK COFFEE,Manhattan,10013,40.7212038,-74.00036076
TSUSHIMA,Manhattan,10017,40.75184043,-73.97301344
MARKET TABLE,Manhattan,10014,40.7299321,-74.00366581
MISSION CHINESE/BASEMENT,Manhattan,10013,40.71527784,-73.99870859
VIVA CUCINA,Manhattan,10003,40.72668732,-73.98906082
EL CHILTEPIN 3,Manhattan,10039,40.82375348,-73.94413644
THE GRISLY PEAR,Manhattan,10012,40.72970708,-74.00074326
CARIBBEAN CARNIVAL INC.,Manhattan,10029,40.79254305,-73.95029143
AMORINO,Manhattan,10024,40.78367791,-73.97794396
PRET A MANGER,Manhattan,10019,40.76579556,-73.97656004
150 DELANCEY RESTAURANT INC.,Manhattan,10002,40.71796143,-73.98645769
IL GATTOPARDO,Manhattan,10019,40.76135994,-73.97612843
SILVERSTEIN PROPERTIES,Manhattan,10271,40.70853891,-74.01104079
BOND 45 ITALIAN KITCHEN AND BAR,Manhattan,10036,40.75901756,-73.98609195
LUCIA PIZZA OF SOHO,Manhattan,10013,40.72121469,-74.00443015
CBS EMPLOYEE CAFETERIA,Manhattan,10019,40.76973625,-73.99007181
BRAVO PIZZA,Manhattan,10001,40.74837398,-73.99253641
BOCADITO BISTRO,Manhattan,10034,40.86677923,-73.9237772
MISSION CEVICHE,Manhattan,10021,40.76925141,-73.95801671
I TASTE EXPRESS INC,Manhattan,10001,40.74560153,-73.98951604
BRUNCH HARLEM/ ROOM 623,Manhattan,10026,40.80596603,-73.95302665
NYC PIZZA KITCHEN,Manhattan,10016,40.74182639,-73.98097116
AS IS,Manhattan,10019,40.76476837,-73.99171149
COPPOLA'S,Manhattan,10016,40.74153548,-73.98118055
GONG CHA,Manhattan,10013,40.71516805,-73.99874827
MANDARIN ORIENTAL HOTEL-CAFETERIA,Manhattan,10023,40.76902175,-73.98280095
COSITAS CAFE,Manhattan,10075,40.77211276,-73.95425649
DUNKIN DONUTS,Manhattan,10017,40.75377853,-73.97433008
AKURA SUSHI LLC,Manhattan,10016,40.74566401,-73.98387525
HAND TOSSED PIZZA,Manhattan,10018,40.75542814,-73.99480597
DEEP INDIAN KITCHEN,Manhattan,10010,40.74198678,-73.99060645
HEALTHY FRENCHY JUICE BAR,Manhattan,10029,40.78990463,-73.94865385
DLYCANAL LLC,Manhattan,10013,40.71638668,-73.9965153
SMØR,Manhattan,10009,40.72948339,-73.9822736
LOUIE'S CHICKEN,Manhattan,10022,40.7575149,-73.96658607
NEW BROADWAY PIZZERIA AND COFFEE,Manhattan,10033,40.85183824,-73.93486991
MAMA'S PIZZA,Manhattan,10036,40.7587516,-73.98869457
Kramer Levin - De Novo Cafe,Manhattan,10036,40.75724942,-73.98236364
MAMA'S TOO!,Manhattan,10014,40.73318463,-74.00413868
BERLINA CAFE,Manhattan,10018,40.75541144,-73.99110265
NEW YORK CITY CENTER,Manhattan,10019,40.76414367,-73.97888904
MCDONALD'S,Manhattan,10034,40.86743064,-73.92105754
SENZA GLUTEN,Manhattan,10012,40.7280218,-74.00106796
GOLDEN CITY CHINESE RESTAURANT,Manhattan,10033,40.85141998,-73.92846868
SKYLINE LOUNGE,Manhattan,10171,40.75644922,-73.97449508
EAT-A-BAGEL - BOAT SPIRIT OF AMERICA,Manhattan,10004,40.70096037,-74.01313491
SUBWAY,Manhattan,10022,40.76068311,-73.96932067
SPEARMINT RHINO GENTLEMEN'S CLUB,Manhattan,10036,40.76424986,-73.99663553
EEL BAR,Manhattan,10002,40.71802217,-73.98988835
COOPER TOWN DINER,Manhattan,10003,40.73475296,-73.97994841
MERCHANTS NY,Manhattan,10011,40.74298071,-73.99646338
WESTSIDE WOK / KONATA SUSHI BAR,Manhattan,10025,40.79244872,-73.97151982
AUGURS WELL,Manhattan,10009,40.72728516,-73.9845508
MAMAN,Manhattan,10036,40.75751779,-73.97870345
FIVE GUYS FAMOUS BURGERS AND FRIES,Manhattan,10018,40.75197452,-73.98618005
787 COFFEE,Manhattan,10022,40.75883922,-73.96209138
MAGGIE REILLY'S,Manhattan,10001,40.75053708,-73.99836503
"2 BROS PIZZA, CORVO COFFEE",Manhattan,10018,40.757042,-73.99362191
SERENDIPITY 3 TIMES SQUARE,Manhattan,10036,40.75867135,-73.98334147
CLAUDIO'S PIZZA & PASTA,Manhattan,10036,40.76043458,-73.99487055
BLANK STREET,Manhattan,10011,40.74496246,-74.00242518
GRAND SICHUAN EASTERN,Manhattan,10011,40.74262395,-74.00041501
DOMINO'S,Manhattan,10009,40.73078698,-73.98120163
JUST SALAD,Manhattan,10038,40.70688413,-74.00702611
GERMAN DONER KEBAB,Manhattan,10018,40.75183455,-73.98631002
FRIDA MIDTOWN,Manhattan,10022,40.75682672,-73.96929358
STARBUCKS,Manhattan,10001,40.74488256,-73.99134225
COOL CULINARY,Manhattan,10002,40.71941082,-73.98776692
Maya's Snack Bar,Manhattan,10035,40.79724411,-73.93760706
BAR V,Manhattan,10014,40.73132644,-74.00353239
